# dx dy dz
0.767925 0.115284 -0.63008
-0.84388 -0.208118 -0.494523
-0.0675789 -0.102387 -0.992446
-0.295253 0.244753 -0.923538
0.371784 0.505277 -0.778763
0.241115 0.792492 -0.560196
-0.246649 0.07301 -0.966351
-0.269378 0.334345 -0.903133
-0.149521 -0.565586 -0.811022
-0.100942 0.881724 -0.46084
-0.629926 -0.369619 -0.683063
0.839612 -0.126204 -0.528323
0.948577 -0.0235667 -0.315669
-0.572902 0.68326 -0.452702
0.125914 -0.285628 -0.950033
-0.509694 -0.398439 -0.762534
0.914541 -0.321666 -0.245246
-0.636279 -0.633044 -0.440912
0.434623 0.133868 -0.890608
-0.309258 0.520322 -0.796005
0.138484 0.0161975 -0.990232
-0.210698 -0.0705914 -0.974999
-0.331376 -0.844622 -0.42048
0.37251 0.638909 -0.673076
-0.0482521 0.39612 -0.91693
0.466745 0.721912 -0.510874
0.419117 -0.834606 -0.357454
-0.256993 0.700224 -0.666064
-0.314286 0.941737 -0.119816
0.453512 -0.836878 -0.306531
0.380484 0.211524 -0.900272
-0.105662 -0.394878 -0.912637
-0.839156 0.148558 -0.52321
0.297694 0.00764198 -0.954631
0.752983 0.552479 -0.357469
-0.943952 -0.179068 -0.277291
-0.0682522 -0.564952 -0.822296
-0.371214 -0.52787 -0.763907
0.474976 0.587703 -0.654984
0.137214 0.555522 -0.820102
0.759718 0.162467 -0.629629
0.21666 -0.338953 -0.915516
-0.314732 -0.0277049 -0.948776
0.0334339 0.350059 -0.936131
-0.380197 0.627678 -0.679316
0.415536 -0.0842025 -0.905671
-0.396617 -0.398202 -0.827122
-0.610225 -0.292696 -0.736175
-0.426516 0.497767 -0.75519
0.546996 -0.536016 -0.643026
0.084253 0.289447 -0.953479
0.219432 -0.618725 -0.75434
-0.4123 0.495243 -0.764685
-0.704475 0.70852 -0.0414011
0.00741232 -0.222129 -0.974989
0.591212 -0.00644829 -0.80649
-0.77777 -0.615758 -0.126157
-0.219245 -0.190367 -0.956918
-0.818445 0.107782 -0.564385
-0.880818 -0.0996337 -0.462853
0.642763 0.696197 -0.319634
0.36985 -0.524483 -0.766896
0.368468 0.684476 -0.629066
0.29553 0.231343 -0.926899
-0.778583 -0.125397 -0.614886
-0.520124 -0.448056 -0.72713
0.0279989 0.908086 -0.417847
0.933745 -0.13026 -0.333396
-0.889417 -0.314771 -0.331445
0.0288226 -0.563697 -0.825479
-0.288096 0.626109 -0.724561
0.593253 -0.0504982 -0.803431
0.360607 -0.921449 -0.144548
0.862231 -0.221467 -0.455534
-0.132477 -0.841017 -0.524538
0.276457 0.378849 -0.883201
0.367433 0.482629 -0.795023
0.793603 -0.391565 -0.465695
0.0367211 0.83179 -0.553875
0.206379 -0.794092 -0.571686
-0.934643 -0.055077 -0.351296
0.486358 0.56685 -0.664933
-0.394437 0.525442 -0.753877
0.543888 -0.396733 -0.739452
-0.40127 -0.28982 -0.8689
0.18379 -0.74086 -0.646025
-0.163131 0.383387 -0.909067
0.317418 0.188513 -0.929359
-0.603551 -0.674265 -0.425549
0.466344 0.786925 -0.40407
0.342532 0.0061198 -0.939486
-0.557821 -0.531283 -0.637631
-0.372426 -0.677486 -0.63428
-0.861937 0.15649 -0.482262
0.266496 0.0913665 -0.959496
-0.784275 0.340227 -0.518805
-0.665851 0.708263 -0.234534
-0.201106 -0.159289 -0.966532
-0.565609 -0.823716 -0.0397225
-0.470652 0.584204 -0.661205
0.0130123 0.220216 -0.975364
-0.430245 -0.206881 -0.878686
-0.0502596 -0.397885 -0.916058
-0.487125 0.86272 -0.135731
-0.0598429 0.976366 -0.207674
-0.267876 -0.321272 -0.90831
0.10275 -0.158751 -0.981957
0.286911 -0.262419 -0.921313
-0.339548 0.406779 -0.848079
0.656392 0.0983281 -0.747984
-0.550131 -0.235292 -0.801245
0.790677 -0.0988581 -0.6042
0.106976 0.912479 -0.394889
-0.684553 -0.318787 -0.655563
0.262993 -0.13676 -0.955056
-0.119555 0.856721 -0.501733
-0.539736 -0.344655 -0.768048
0.412623 -0.426345 -0.804967
0.328616 0.107376 -0.93834
0.0927295 -0.00234959 -0.995689
0.278295 -0.44801 -0.849611
-0.162753 -0.534733 -0.829199
-0.69311 -0.350618 -0.629814
0.20298 0.408045 -0.890112
-0.499205 0.26339 -0.825482
-0.42279 -0.69125 -0.586022
0.613162 -0.647243 -0.452889
-0.778422 -0.447786 -0.439939
-0.193785 0.342105 -0.919463
-0.153591 0.548015 -0.822247
-0.14943 -0.490128 -0.858746
-0.104165 0.715569 -0.690732
0.253913 -0.771357 -0.583555
0.640809 0.269401 -0.718879
-0.484529 0.101105 -0.868913
-0.631279 0.107887 -0.768015
0.316568 0.483953 -0.815827
0.637502 -0.0449464 -0.769137
0.368924 0.041776 -0.92852
-0.224049 -0.195184 -0.954833
0.676512 -0.513229 -0.528137
0.805495 -0.0747662 -0.587867
0.315589 -0.433022 -0.844331
-0.0825314 0.738434 -0.669256
-0.453461 0.190437 -0.870693
-0.882773 -0.0097264 -0.4697
0.414809 0.406285 -0.814166
-0.165012 -0.554125 -0.815914
0.28659 0.825974 -0.48542
-0.769442 0.0899725 -0.632348
0.13464 -0.940924 -0.3107
0.705943 -0.253905 -0.661193
-0.672932 -0.33243 -0.660797
0.837083 -0.122726 -0.533133
-0.833342 -0.31245 -0.455979
0.141092 -0.433188 -0.890192
0.427466 -0.711915 -0.55718
-0.0981414 0.36567 -0.925556
-0.0891048 0.870147 -0.48467
-0.23268 -0.525112 -0.818607
-0.213651 0.285929 -0.934129
-0.848076 0.3741 -0.375256
0.201433 -0.462463 -0.863454
0.196621 -0.116338 -0.973553
-0.0450875 -0.0129228 -0.998899
0.790081 -0.108039 -0.603407
-0.0380935 -0.927597 -0.371635
-0.277948 -0.869674 -0.407936
-0.54246 0.535166 -0.64756
0.528633 -0.48738 -0.694988
0.800381 0.549262 -0.240212
0.859926 -0.411659 -0.301768
0.110843 -0.737197 -0.666524
-0.369386 -0.599553 -0.709993
0.866091 0.266572 -0.422878
0.00623395 0.593771 -0.80461
0.980949 0.0661409 -0.182661
-0.37551 -0.26833 -0.887125
0.509672 0.621203 -0.595266
0.262115 -0.0936052 -0.960486
-0.544896 -0.576676 -0.608715
0.186961 0.969783 -0.156738
-0.849618 -0.0357862 -0.526182
-0.547503 -0.722901 -0.421491
0.842414 -0.410818 -0.348666
-0.269698 0.284867 -0.919845
0.355472 -0.854376 -0.379055
-0.694001 0.277916 -0.664173
-0.15121 0.432138 -0.88904
0.612288 0.789941 -0.0331222
0.729842 0.211542 -0.650062
0.139019 -0.662542 -0.736011
0.174898 0.263366 -0.948709
0.413581 0.0486467 -0.909167
-0.750005 -0.167774 -0.6398
0.281283 -0.440889 -0.852348
0.10442 -0.363644 -0.925667
-0.769607 -0.208048 -0.603673
0.556925 -0.229853 -0.798124
0.201412 0.469664 -0.859563
0.0674669 0.151561 -0.986143
0.174668 0.181516 -0.967752
0.220515 -0.875301 -0.430373
-0.465283 -0.237724 -0.852642
0.683663 -0.17305 -0.708985
-0.51487 0.845207 -0.143296
-0.106217 0.962093 -0.251186
-0.168707 0.664943 -0.727591
0.637124 0.479919 -0.603117
0.716945 -0.692329 -0.0816747
-0.76605 0.588854 -0.257715
-0.414569 -0.151207 -0.897368
-0.992039 0.0104859 -0.125497
-0.54019 0.497753 -0.678555
0.0898392 -0.713918 -0.694443
0.571795 -0.67344 -0.46854
-0.0369517 -0.297766 -0.953923
-0.663833 -0.325294 -0.673431
-0.278619 -0.0313273 -0.959891
-0.550015 0.789686 -0.271807
0.134909 0.656202 -0.742427
-0.00311619 -0.512916 -0.858433
0.208522 -0.742157 -0.636963
-0.329202 0.767566 -0.549972
0.0940116 -0.897642 -0.430582
0.497419 0.39922 -0.770193
-0.407932 0.796316 -0.446622
-0.244168 -0.750189 -0.614491
0.277062 0.523514 -0.805711
0.0336402 -0.161275 -0.986336
-0.19485 -0.018254 -0.980663
0.345803 -0.392609 -0.852219
0.646511 0.363446 -0.670769
-0.355698 0.675973 -0.645398
0.159264 -0.286239 -0.944829
-0.483183 -0.188416 -0.855005
-0.12559 0.55779 -0.820425
-0.640136 0.433312 -0.634403
0.355849 -0.357452 -0.863481
-0.422157 0.821596 -0.383097
-0.395004 -0.637635 -0.661357
-0.234249 0.787499 -0.570064
0.200625 0.251649 -0.946796
-0.114074 -0.964343 -0.238809
-0.574014 0.267927 -0.773772
0.0808632 0.309653 -0.947405
-0.628581 0.195477 -0.752778
0.797279 -0.423283 -0.430322
0.946493 -0.0534123 -0.318272
0.659292 -0.0399073 -0.750827
-0.0778224 0.290869 -0.953593
-0.17187 -0.840375 -0.514034
-0.184078 -0.581659 -0.792331
-0.184438 -0.3837 -0.904852
-0.222749 -0.0246267 -0.974565
0.0262616 0.081937 -0.996291
-0.446817 -0.614334 -0.650345
0.963888 0.190482 -0.186109
0.701166 0.0270705 -0.712484
-0.41013 0.273283 -0.870121
-0.982035 -0.0626391 -0.178
-0.612771 0.458505 -0.64365
0.330815 -0.547709 -0.76849
-0.302555 -0.505191 -0.808234
-0.0649509 -0.788014 -0.612221
-0.18586 -0.512892 -0.838092
0.281893 0.0210519 -0.959215
0.55234 0.799744 -0.235223
0.105135 0.520391 -0.847432
0.220198 -0.0286484 -0.975035
0.683927 -0.109462 -0.721292
0.486639 -0.34448 -0.802818
0.0803732 0.826726 -0.556834
0.566399 0.230609 -0.791209
-0.340713 -0.824224 -0.452294
0.067443 0.4409 -0.895019
-0.273347 0.938449 -0.211177
0.241698 0.440938 -0.864382
0.548154 -0.13824 -0.824874
-0.41408 -0.275332 -0.8676
0.542678 0.230812 -0.807606
-0.117353 0.979093 -0.166145
-0.669889 -0.17181 -0.722309
-0.70016 -0.20388 -0.684258
0.181731 -0.0144239 -0.983243
-0.767739 0.29287 -0.569916
-0.817 -0.319814 -0.479823
-0.895969 0.20174 -0.395652
0.813056 -0.122895 -0.569067
0.837792 -0.0781401 -0.54037
-0.388525 0.480548 -0.786207
-0.100644 0.981419 -0.163362
0.456973 -0.684347 -0.568194
0.00292568 0.0619379 -0.998076
-0.552651 0.104858 -0.82679
0.162759 0.545269 -0.822308
0.115205 -0.222582 -0.968083
0.0116839 0.865997 -0.499912
0.0705251 0.609988 -0.789266
0.85977 0.173789 -0.480201
-0.55397 0.0683679 -0.829725
0.933384 -0.130739 -0.334217
0.283321 0.615605 -0.735364
-0.10232 0.114728 -0.988113
-0.674951 0.396704 -0.622147
-0.894193 0.29896 -0.333228
0.685256 0.377544 -0.622804
0.37348 -0.508281 -0.775992
-0.557288 0.588805 -0.585438
0.471487 -0.687868 -0.55185
-0.288189 -0.13721 -0.947692
-0.408897 -0.761357 -0.503129
-0.0873378 -0.631513 -0.77043
0.397049 0.597606 -0.696577
-0.222801 0.205657 -0.952924
-0.13313 -0.188099 -0.973085
-9.15192e-05 0.324556 -0.945867
-0.767098 0.318021 -0.557156
-0.161956 0.817636 -0.552487
0.204924 -0.199552 -0.95822
-0.117882 0.176545 -0.977208
-0.268461 0.603784 -0.750582
-0.604355 0.694327 -0.390723
-0.77447 -0.570954 -0.272412
-0.330746 0.781 -0.529761
0.121283 0.423831 -0.897584
0.202238 0.59987 -0.774116
-0.247211 0.208976 -0.946158
-0.263343 0.370892 -0.890556
0.775339 -0.605436 -0.17971
-0.0506151 -0.768734 -0.637563
0.029598 -0.30736 -0.951133
0.0657989 -0.340878 -0.937802
-0.0247922 -0.544963 -0.838094
-0.768741 0.425857 -0.47716
0.748348 -0.475003 -0.462977
-0.481183 -0.162645 -0.8614
-0.388652 -0.601531 -0.697932
-0.338081 0.640472 -0.689563
0.0255133 0.822118 -0.568746
-0.183059 -0.231725 -0.955402
-0.80462 0.385922 -0.451277
-0.368372 0.681468 -0.632379
0.436766 -0.0626801 -0.897389
0.775364 -0.504564 -0.37977
0.315552 0.366629 -0.87522
0.834862 0.33871 -0.433913
-0.56701 0.238076 -0.788555
0.263342 0.0229599 -0.964429
-0.515653 -0.558742 -0.649545
-0.932755 -0.0241658 -0.3597
0.155374 0.303817 -0.939976
-0.0157922 -0.633785 -0.773348
-0.681936 0.568607 -0.460054
0.804061 0.369728 -0.465604
0.60632 -0.190409 -0.772088
0.0802467 0.77883 -0.622081
0.548506 -0.794794 -0.259701
0.114069 0.60987 -0.784249
0.435847 0.266778 -0.859574
-0.692851 0.0613048 -0.71847
0.489975 -0.632739 -0.599639
0.665207 0.491903 -0.561721
0.387109 0.555104 -0.73621
-0.35727 -0.274844 -0.892647
-0.774498 0.509805 -0.374501
-0.399526 -0.319449 -0.859262
-0.908898 -0.0397896 -0.415116
0.0541911 0.343845 -0.937461
0.775602 0.453563 -0.439002
-0.259731 -0.199577 -0.944833
0.338962 -0.505632 -0.793374
-0.230756 -0.301745 -0.925041
0.811244 0.0969432 -0.576616
-0.00254074 -0.218673 -0.975795
0.700802 0.215067 -0.680163
0.51997 -0.65537 -0.547833
0.241427 0.894483 -0.376316
-0.904936 -0.0922561 -0.415427
0.231538 -0.133988 -0.963554
-0.919992 -0.224906 -0.320985
0.081245 -0.328183 -0.941114
-0.789814 0.115348 -0.602402
0.0422615 -0.720884 -0.691766
0.203321 0.700624 -0.68395
0.605274 0.283852 -0.743688
0.599324 -0.385822 -0.701393
-0.338997 0.353433 -0.871875
0.0845857 0.464816 -0.881358
-0.204089 -0.685533 -0.69885
-0.96392 -0.0899878 -0.250521
-0.787942 0.547629 -0.281513
0.282647 0.418879 -0.862932
0.0578241 -0.138943 -0.988611
0.791933 -0.0317326 -0.609783
0.365882 -0.450341 -0.814447
0.0286654 -0.72131 -0.692019
0.509521 0.597121 -0.619544
-0.856513 -0.00589345 -0.516092
0.184439 -0.258924 -0.948125
-0.114879 0.176827 -0.977515
0.103545 -0.749259 -0.654133
-0.579997 0.516835 -0.629671
0.745434 -0.227625 -0.62651
0.11823 0.807256 -0.578238
0.632489 -0.230547 -0.739463
-0.625152 -0.341546 -0.701806
-0.257021 0.902434 -0.345766
0.318338 -0.194602 -0.927788
-0.145008 -0.111656 -0.98311
-0.267568 -0.349411 -0.897953
0.205272 -0.716443 -0.666763
-0.111622 0.0725589 -0.991098
-0.315483 0.637751 -0.70267
0.321538 0.524558 -0.788322
0.600691 0.520697 -0.606667
0.307604 -0.634563 -0.70902
0.789234 -0.2324 -0.568418
-0.453929 0.727741 -0.514142
-0.715851 -0.437269 -0.544383
-0.462909 0.385783 -0.798052
0.221997 0.389121 -0.894037
-0.892429 -0.0444584 -0.448992
-0.593407 -0.0915961 -0.799674
0.0186643 -0.216085 -0.976196
0.312422 -0.110825 -0.943457
0.0799928 -0.429395 -0.899567
-0.921796 0.193265 -0.336065
-0.670649 0.329211 -0.664718
0.266679 0.721926 -0.638518
-0.403251 -0.508464 -0.760824
-0.505568 0.355676 -0.786063
0.831859 -0.144647 -0.535806
-0.517735 0.566945 -0.640722
0.384191 -0.872182 -0.302815
-0.604269 -0.755049 -0.254479
0.0911743 0.925263 -0.368206
0.951793 -0.21119 -0.222459
0.467196 0.0434115 -0.883088
0.330353 0.573943 -0.749304
-0.270321 -0.128229 -0.954193
0.0153496 -0.0560449 -0.99831
-0.581934 0.735311 -0.347378
0.64575 0.709396 -0.282425
0.135405 -0.742223 -0.656331
0.32046 0.605129 -0.728783
-0.758598 -0.20669 -0.617906
0.66095 -0.35781 -0.659634
-0.149992 -0.258173 -0.954384
0.689183 -0.329715 -0.645224
0.258713 -0.0547931 -0.964399
-0.104862 0.0849027 -0.990856
-0.297009 0.592524 -0.7488
0.261704 0.0545083 -0.963608
0.572722 -0.416337 -0.706153
-0.160751 -0.0956534 -0.982349
-0.579545 -0.205086 -0.788712
-0.517603 -0.771688 -0.369573
0.31324 -0.302743 -0.900126
0.964068 0.152016 -0.217862
0.397194 -0.876076 -0.273362
-0.0330412 -0.621969 -0.782344
-0.733377 0.455833 -0.504355
0.421822 0.673987 -0.606471
0.395784 0.718653 -0.571746
0.360083 0.500794 -0.787113
-0.426954 0.353398 -0.832358
0.270562 0.00671682 -0.962679
-0.125926 0.415625 -0.900777
-0.802596 0.0413617 -0.595087
-0.863289 0.473622 -0.174396
-0.0967765 -0.0561857 -0.993719
-0.786741 -0.365804 -0.497218
-0.749659 0.562589 -0.348574
-0.480577 0.517718 -0.707823
-0.136208 -0.568887 -0.811058
-0.432673 -0.0616323 -0.899442
0.916621 -0.3813 -0.120072
0.00403785 -0.839552 -0.543264
0.0763854 -0.177764 -0.981104
0.64129 0.234528 -0.730578
0.120807 -0.822218 -0.556205
-0.549008 -0.227453 -0.804273
0.300989 -0.801853 -0.516176
0.494197 -0.106234 -0.862835
0.255534 -0.816938 -0.517024
-0.509519 -0.16916 -0.843668
-0.496558 0.750391 -0.436283
-0.554007 0.123628 -0.823281
-0.342125 -0.75414 -0.560556
-0.00717585 0.0434072 -0.999032
-0.625195 0.744526 -0.234118
0.0438749 0.335162 -0.941138
-0.393036 0.137892 -0.909125
-0.449256 0.783668 -0.42899
0.0331823 -0.839114 -0.542943
0.0173074 0.347283 -0.937601
0.0759352 0.0461178 -0.996046
0.371605 0.900921 -0.224169
0.753977 -0.263586 -0.601698
0.373734 -0.842763 -0.387394
0.699342 0.367914 -0.61283
0.0821559 0.205919 -0.975114
-0.510153 -0.808503 -0.293372
-0.152103 -0.538752 -0.82862
-0.665466 0.443079 -0.600697
0.741122 -0.531622 -0.41002
-0.483929 0.447926 -0.751781
-0.79298 -0.294185 -0.533514
0.268562 0.369523 -0.889566
0.210232 0.451242 -0.867285
-0.132709 0.368531 -0.920094
0.0846242 0.181038 -0.979829
-0.242956 -0.703291 -0.668097
0.200989 0.877915 -0.43459
0.701039 -0.202361 -0.683809
-0.0445817 -0.728341 -0.683763
0.112567 -0.413429 -0.903551
-0.663677 -0.162674 -0.730116
-0.000495358 0.404983 -0.914324
-0.751524 -0.486057 -0.44605
0.171056 0.217338 -0.960991
0.632807 -0.133318 -0.762746
0.225459 0.0012657 -0.974252
-0.623169 0.561137 -0.544781
0.573953 -0.512788 -0.638457
-0.883407 -0.421531 -0.204703
-0.712677 -0.0477144 -0.699868
0.526719 -0.0194777 -0.849816
-0.015179 -0.140165 -0.990012
-0.667109 -0.158642 -0.727872
-0.740241 0.329074 -0.586305
0.583511 0.246367 -0.773833
-0.816655 -0.349428 -0.45932
0.0234784 0.194017 -0.980717
-0.792169 0.252883 -0.555445
-0.411665 0.0121973 -0.911253
0.186466 0.762325 -0.619751
-0.757058 0.137111 -0.638799
-0.448876 -0.292029 -0.844529
-0.340963 0.232515 -0.910868
-0.244117 0.461114 -0.853101
-0.768677 -0.513876 -0.380877
-0.337222 -0.209563 -0.917804
-0.933006 -0.110397 -0.342509
-0.474911 0.69572 -0.538919
0.32171 -0.665755 -0.673255
-0.132189 -0.11847 -0.984119
0.504011 -0.362235 -0.784066
0.506659 0.0791847 -0.858502
-0.787609 -0.444993 -0.426208
0.708228 0.68981 -0.150251
-0.573161 -0.0904397 -0.814437
-0.19487 0.464576 -0.863826
0.212661 -0.51406 -0.830974
-0.770224 0.498581 -0.397707
0.245438 0.823092 -0.512132
0.336419 -0.486149 -0.806524
0.594211 0.340342 -0.728753
0.517304 0.627631 -0.581787
-0.750437 -0.437928 -0.495039
0.642547 0.132134 -0.754768
0.326801 -0.66959 -0.666971
-0.0677637 0.529968 -0.845306
0.341145 -0.534342 -0.773368
-0.34977 -0.539682 -0.76577
0.154156 0.579149 -0.800514
-0.659152 -0.205863 -0.723283
-0.581668 0.381986 -0.718156
-0.405634 0.847848 -0.341488
-0.0854793 -0.2639 -0.960755
-0.724899 0.00773922 -0.688812
0.397553 0.23659 -0.886553
0.604386 -0.701955 -0.376799
0.51719 0.0959825 -0.850472
0.63529 -0.155083 -0.756542
-0.664711 -0.503552 -0.5519
0.891416 0.426008 -0.154579
-0.980461 0.0784113 -0.180409
-0.770954 -0.231162 -0.593459
-0.351982 -0.132157 -0.92663
-0.560221 0.619277 -0.550135
0.172743 -0.275004 -0.945797
0.293684 0.557442 -0.776536
-0.178409 -0.93215 -0.315066
-0.0334018 0.219332 -0.975078
-0.0715858 0.960613 -0.268512
0.879849 -0.185485 -0.437562
0.277424 -0.898429 -0.340383
0.581532 -0.801533 -0.139162
-0.28831 0.630859 -0.720343
0.328643 -0.513517 -0.79265
-0.621223 -0.635588 -0.458377
-0.243517 -0.469751 -0.848548
0.677204 -0.0819973 -0.731212
0.00988684 0.293842 -0.955803
0.40502 -0.748533 -0.52503
0.679762 -0.65213 -0.335632
-0.454883 -0.733752 -0.504667
-0.307591 -0.414838 -0.856328
-0.20096 -0.607571 -0.768422
0.0565636 -0.0548986 -0.996889
-0.412003 0.858562 -0.305163
0.715249 0.426164 -0.553898
0.410189 0.205599 -0.888524
-0.568501 0.420801 -0.706918
0.0129771 -0.413153 -0.910569
-0.035422 -0.165722 -0.985536
0.148314 -0.625155 -0.76628
0.00154282 0.677902 -0.735151
0.0700687 0.486486 -0.870874
0.136886 0.266753 -0.953994
0.294246 -0.658283 -0.69288
0.641052 0.476664 -0.601535
0.389457 0.904109 -0.175815
0.449817 0.813998 -0.367523
-0.924167 0.0228599 -0.381304
-0.79849 -0.0224263 -0.601591
-0.760097 0.119093 -0.638803
0.76219 -0.0261401 -0.646825
-0.459531 -0.378514 -0.803466
-0.103034 -0.571978 -0.813773
0.348637 0.0219061 -0.937002
-0.712279 0.229408 -0.663348
0.289027 0.844193 -0.451444
0.612934 -0.687079 -0.390173
0.775529 -0.0720583 -0.627186
0.26347 0.230727 -0.936669
-0.233247 -0.712725 -0.661528
0.593086 0.570815 -0.56782
0.169527 0.926264 -0.336594
-0.354977 0.267271 -0.895856
-0.635908 -0.687955 -0.34977
0.802517 0.0882124 -0.590072
0.381256 -0.0644314 -0.922222
-0.916845 -0.217376 -0.334878
-0.737404 -0.564969 -0.370197
0.276148 0.0925294 -0.956651
0.42804 -0.343866 -0.835786
0.558665 0.390873 -0.731513
0.757011 0.391124 -0.523408
-0.376137 -0.389569 -0.840689
0.0212934 0.6439 -0.764813
0.161992 -0.474719 -0.865102
-0.698547 0.106201 -0.70764
0.152868 -0.447705 -0.881018
0.385408 -0.22895 -0.893892
0.834319 0.145698 -0.531681
-0.0896957 0.269692 -0.95876
0.582279 -0.280631 -0.763019
0.881044 0.301043 -0.364876
0.353019 0.288361 -0.890071
-0.701507 0.204912 -0.682568
-0.384288 -0.236759 -0.892338
0.347941 -0.346329 -0.871202
-0.18722 0.171955 -0.967151
-0.826884 0.00421185 -0.562357
-0.593968 -0.608867 -0.525817
0.18323 -0.618167 -0.764393
-0.685602 -0.546376 -0.481065
-0.617056 -0.708098 -0.343278
0.297468 0.0641985 -0.952571
-0.549197 -0.561848 -0.618636
-0.0589746 0.225238 -0.972517
0.910738 -0.0849435 -0.404155
0.309599 0.436813 -0.844596
-0.667727 0.145774 -0.729993
-0.446065 0.355481 -0.821377
0.115537 -0.328817 -0.9373
-0.657483 -0.0848248 -0.74868
-0.0319153 -0.670342 -0.741365
0.79681 -0.496808 -0.343912
-0.0936818 -0.319698 -0.942877
0.341582 -0.605057 -0.719185
-0.249794 -0.503809 -0.826909
-0.160618 0.822124 -0.546181
-0.748997 -0.661174 -0.0430429
0.688851 -0.273722 -0.671238
-0.480824 0.673355 -0.561606
0.278855 -0.642305 -0.713922
0.237397 -0.904475 -0.354355
0.508835 0.614046 -0.603353
-0.0760452 -0.351456 -0.933111
0.860044 0.208324 -0.465753
-0.562161 0.777284 -0.282496
0.67819 0.276009 -0.681085
-0.123674 0.169215 -0.977789
-0.293398 0.231548 -0.927525
-0.235076 -0.688708 -0.685872
0.423663 -0.273901 -0.863416
0.517714 -0.0626324 -0.853258
-0.779785 0.127201 -0.612989
0.86359 0.0718898 -0.499043
0.145103 0.318445 -0.93677
-0.243568 0.393601 -0.886427
-0.113873 0.234071 -0.965528
0.788986 0.26222 -0.555645
0.019908 -0.841169 -0.540406
0.43692 0.109286 -0.892837
0.224955 -0.381452 -0.896599
0.407057 -0.706317 -0.579156
0.286824 0.47148 -0.83393
0.455144 -0.0097778 -0.890364
0.436619 -0.751415 -0.49471
0.257491 -0.640269 -0.723708
-0.201504 0.648249 -0.734282
0.27471 0.463871 -0.842234
0.405924 0.394481 -0.824385
-0.867256 0.0905908 -0.489552
0.466449 -0.437451 -0.768805
0.632699 -0.440436 -0.636953
-0.146628 0.405463 -0.902275
-0.551464 -0.340229 -0.761664
-0.157196 0.056436 -0.985954
-0.60031 -0.191858 -0.776414
0.913746 0.0463058 -0.403639
-0.800995 0.000719058 -0.59867
0.206507 0.711854 -0.671281
-0.504796 -0.564796 -0.65283
0.582367 -0.433239 -0.687861
0.817078 0.205671 -0.538593
-0.104672 -0.816052 -0.568421
-0.0451563 0.284882 -0.957498
-0.405683 -0.550019 -0.730001
0.53955 0.204193 -0.816817
0.71766 0.146382 -0.680835
0.297377 -0.361423 -0.883708
0.166474 -0.43019 -0.887256
-0.0917027 -0.0249459 -0.995474
-0.0607234 0.270285 -0.960863
0.426893 -0.530669 -0.732224
-0.469022 0.410533 -0.781973
-0.694949 -0.155616 -0.702018
0.136566 -0.306516 -0.942018
-0.330673 0.494156 -0.80403
-0.181128 -0.0418605 -0.982568
0.176649 0.68744 -0.704429
-0.679859 -0.636927 -0.363476
0.380464 -0.58145 -0.719141
-0.275103 0.855938 -0.437821
-0.074401 -0.982153 -0.172743
0.866999 0.237722 -0.43795
-0.770519 -0.0927854 -0.630628
-0.407412 0.749425 -0.521898
